ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
0.37288866873911763,-0.14751648114019944,0.22171672230175976,-0.3824954987848208,0.6234898018587336,0.7818314824680298,False,False,-0.04660487860674389,-0.0816243199442903,0.029954115495394926,-0.016749010688703953,0.3273627293792128,1.0193936748122088
0.3996017736047501,-0.14777022335147433,0.22526418985858793,0.2740897393302283,-0.22252093395631434,0.9749279121818236,False,False,-0.021032784990338033,-0.11444321946014814,-0.04447711050674028,0.07975467139033988,0.05590476517011181,0.9151661611662979
0.37288866873911763,-0.14987265881632375,0.22881165741541606,-0.19489971646623538,-0.900968867902419,0.43388373911755823,False,False,-0.005050226480084239,-0.12368797988715033,0.015837848494989818,0.29688795606818863,-0.3758962452557636,0.8665047352369765
0.3996017736047501,-0.15280881868964805,0.23235912497224423,-0.19489971646623538,-0.9009688679024191,-0.433883739117558,False,False,0.030111402242473797,-0.08301103400834066,0.3430785835043774,0.5863990023053202,0.08684816005405098,0.887876307435665
0.386245221171934,-0.15690494295737195,0.2359065925290724,-0.1011018253069426,-0.2225209339563146,-0.9749279121818236,False,False,-0.040211855202642394,-0.3266104712598485,0.40596013650618135,0.6289065765544225,0.2176543293361563,-0.17116729336395256
0.41295832603756644,-0.156868694070047,0.23945406008590053,-0.19489971646623538,0.6234898018587334,-0.7818314824680299,False,False,0.004539308626067822,-0.45465040317382893,0.6690360215137278,0.7231125519172987,0.45676238071204844,-0.45820394766325906
0.43967143090319916,-0.16966455129576868,0.2430015276427287,-0.007303934147649874,1.0,0.0,False,False,0.09084512458143769,0.05704708646074267,0.6164208445122185,0.3922427847891484,1.133297514310895,0.6422676238599698
0.41295832603756644,-0.17049827570424342,0.24654899519955686,0.1802918481709357,0.6234898018587336,0.7818314824680298,False,False,0.07486256607118413,0.045953373948339926,0.602304577511814,0.7702155395987372,0.7268138269718794,1.1752417551534127
0.519810745500097,-0.18133669301441568,0.25009646275638503,-0.2886976076255281,-0.22252093395631434,0.9749279121818236,False,False,-0.0018537147780335523,0.02838832913703585,0.5419896185100834,0.6610744705807706,0.678992216696701,0.9598820660743226
0.4530279833360155,-0.187571501634314,0.2536439303132132,-0.2886976076255281,-0.900968867902419,0.43388373911755823,False,False,0.06846954266708263,-0.05573899074868413,0.16598359749929703,0.03954480385740519,0.5102100627843065,0.8214600369105104
0.5465238503657297,-0.19699621233881165,0.2571913978700413,-0.2886976076255281,-0.9009688679024191,-0.433883739117558,False,False,0.04289744905067666,-0.005817284442872274,0.02867081849535791,0.00507920311488904,-0.15225989132184115,0.7119718285695379
0.6266631649626275,-0.19743119898671152,0.26073886542686947,-0.2886976076255281,-0.2225209339563146,-0.9749279121818236,False,False,0.033307913944524606,-0.3335440415801002,0.05177016449602075,0.07286155124183649,0.36674523195877134,-0.12941052922190002
0.6400197173954436,-0.19985987443748593,0.26428633298369764,-0.19489971646623538,0.6234898018587334,-0.7818314824680299,False,False,0.03650442564657529,-0.4514147370243782,0.4957909265087582,0.3945404915053165,0.1951500421478373,-0.537771954926068
0.6266631649626275,-0.21174950948008286,0.2678338005405258,-0.007303934147649874,1.0,0.0,False,False,0.06207651926298115,0.017756854645983363,0.6549197545133234,0.6633721772969383,0.8899699090871939,0.6412812436046456
0.6266631649626275,-0.211024531733583,0.27138126809735397,0.08649395701164285,0.6234898018587336,0.7818314824680298,False,False,0.04609396075272735,-0.03724946989467975,0.5946047955115928,0.5048304138813663,0.6902443602908606,1.0983040952381347
0.5331672979329133,-0.2125832338885576,0.27492873565418213,0.08649395701164285,-0.22252093395631434,0.9749279121818236,False,False,-0.01463976158623654,-0.1167544095668986,-0.016244576505930527,-0.11784810620008353,0.44832327301642866,0.8231040040027171
0.5331672979329133,-0.21617187373373167,0.27847620321101024,-0.3824954987848208,-0.900968867902419,0.43388373911755823,False,False,0.02691489054042311,-0.1491110710614063,-0.09067580250806574,-0.6290878505473986,0.38502996529928085,0.6169505306399851
0.5465238503657297,-0.22066673576203047,0.2820236707678384,-0.4762933899441136,-0.9009688679024191,-0.433883739117558,False,False,0.023718378838372304,-0.11999007571634944,-0.08682591150795584,-0.596919956521051,0.48348622174817724,0.584728775632732
0.5598804027985458,-0.2191442824943809,0.2855711383246666,-0.19489971646623538,-0.2225209339563146,-0.9749279121818236,False,False,0.05248698415682884,-0.37930560569376104,-0.3871174095165696,-0.4820346207126655,-0.10865783489447253,-0.25895513608779547
0.5865935076641785,-0.22269667345223,0.28911860588149474,-0.1011018253069426,0.6234898018587334,-0.7818314824680299,False,False,0.02691489054042311,-0.45280145108842856,-0.6309438395235643,-1.003614045282736,-0.21133364519117914,-0.5999139110114847
0.5865935076641785,-0.22400163339592966,0.2926660734383229,-0.2886976076255281,1.0,0.0,False,False,0.04289744905067666,-0.10242503090504522,-0.4615486355187048,-0.5256910483198517,-0.10584479899593269,0.5673027244553398
0.5465238503657297,-0.22809775766365356,0.29621354099515107,-0.5700912811034063,0.6234898018587336,0.7818314824680298,False,False,0.07166605436913344,0.03485966143593739,-0.6373603245237485,-0.5578589423461999,-0.5292067017261886,0.9388392872940755
0.6400197173954436,-0.22614031774810406,0.2997610085519792,-0.19489971646623538,-0.22252093395631434,0.9749279121818236,False,False,0.023718378838372304,-0.109820839246647,-0.6630262645244845,-0.5015651278000909,-0.5981260812404163,0.8359269473219303
