date,tests,normal_beds,ICU_beds,state
2021-01-25,912384,228,50,Steiermark
2021-01-26,8906083,1583,313,Alle
2021-01-26,936367,239,48,Steiermark
2021-01-26,1904760,357,100,Wien
2021-01-26,507027,41,12,Vorarlberg
2021-01-26,908278,111,29,Tirol
2021-01-26,492193,101,20,Salzburg
2021-01-26,2124498,367,53,Niederösterreich
2021-01-26,441746,89,9,Kärnten
2021-01-26,366055,41,5,Burgenland
2021-01-26,1225159,237,37,Oberösterreich
2021-01-27,8997144,1526,304,Alle
2021-01-27,1926929,365,99,Wien
2021-01-27,513570,41,11,Vorarlberg
2021-01-27,914163,102,26,Tirol
2021-01-27,953366,226,44,Steiermark
2021-01-27,497159,97,17,Salzburg
2021-01-27,2136895,357,53,Niederösterreich
2021-01-27,442367,87,9,Kärnten
2021-01-27,367437,31,8,Burgenland
2021-01-27,1245258,220,37,Oberösterreich
2021-01-28,920422,91,28,Tirol
2021-01-28,1947671,367,100,Wien
2021-01-28,519339,36,11,Vorarlberg
2021-01-28,967699,227,43,Steiermark
2021-01-28,9089588,1478,304,Alle
2021-01-28,1272766,208,32,Oberösterreich
2021-01-28,2145980,341,53,Niederösterreich
2021-01-28,442908,85,10,Kärnten
2021-01-28,370933,35,9,Burgenland
2021-01-28,501870,88,18,Salzburg
2021-01-29,9160616,1428,295,Alle
2021-01-29,1961170,368,96,Wien
2021-01-29,925227,86,30,Tirol
2021-01-29,524937,41,9,Vorarlberg
2021-01-29,978212,217,37,Steiermark
2021-01-29,451498,81,9,Kärnten
2021-01-29,1284990,188,34,Oberösterreich
2021-01-29,373613,30,9,Burgenland
2021-01-29,506813,87,19,Salzburg
2021-01-29,2154156,330,52,Niederösterreich
2021-01-30,385984,36,8,Burgenland
2021-01-30,452148,82,8,Kärnten
2021-01-30,2162851,317,56,Niederösterreich
2021-01-30,1298759,160,33,Oberösterreich
2021-01-30,514521,88,19,Salzburg
2021-01-30,994793,199,39,Steiermark
2021-01-30,954467,96,30,Tirol
2021-01-30,531560,40,10,Vorarlberg
2021-01-30,1990992,367,94,Wien
2021-01-30,9286075,1385,297,Alle
2021-01-31,9355779,1387,297,Alle
2021-01-31,2020373,360,97,Wien
2021-01-31,536247,42,9,Vorarlberg
2021-01-31,1002589,207,36,Steiermark
2021-01-31,960220,98,31,Tirol
2021-01-31,1308615,160,35,Oberösterreich
2021-01-31,2169282,316,55,Niederösterreich
2021-01-31,452572,80,7,Kärnten
2021-01-31,388800,36,7,Burgenland
2021-01-31,517081,88,20,Salzburg
2021-02-01,9481832,1433,294,Alle
2021-02-01,2056132,366,87,Wien
2021-02-01,538320,42,9,Vorarlberg
2021-02-01,965580,98,34,Tirol
2021-02-01,1003509,216,39,Steiermark
2021-02-01,517757,99,20,Salzburg
2021-02-01,2175497,330,54,Niederösterreich
2021-02-01,455645,85,9,Kärnten
2021-02-01,391679,33,8,Burgenland
2021-02-01,1377713,164,34,Oberösterreich
2021-02-02,538751,36,9,Vorarlberg
2021-02-02,9563229,1429,300,Alle
2021-02-02,2077798,358,97,Wien
2021-02-02,1017663,217,41,Steiermark
2021-02-02,971153,97,30,Tirol
2021-02-02,1382880,151,31,Oberösterreich
2021-02-02,399066,35,8,Burgenland
2021-02-02,464807,81,9,Kärnten
2021-02-02,533522,107,22,Salzburg
2021-02-02,2177589,347,53,Niederösterreich
2021-02-03,402624,34,8,Burgenland
2021-02-03,473469,77,9,Kärnten
2021-02-03,2282315,322,54,Niederösterreich
2021-02-03,1385428,156,31,Oberösterreich
2021-02-03,1029004,218,39,Steiermark
2021-02-03,977165,98,31,Tirol
2021-02-03,549994,35,9,Vorarlberg
2021-02-03,2105372,341,102,Wien
2021-02-03,9745126,1383,303,Alle
2021-02-03,539755,102,20,Salzburg
2021-02-04,9853428,1342,298,Alle
2021-02-04,1041514,221,41,Steiermark
2021-02-04,2134705,330,104,Wien
2021-02-04,557221,29,10,Vorarlberg
2021-02-04,982658,101,33,Tirol
2021-02-04,545845,100,19,Salzburg
2021-02-04,2292153,305,50,Niederösterreich
2021-02-04,474067,81,9,Kärnten
2021-02-04,407041,32,6,Burgenland
2021-02-04,1418224,143,26,Oberösterreich
2021-02-05,9940634,1304,300,Alle
2021-02-05,2157987,312,105,Wien
2021-02-05,564752,31,8,Vorarlberg
2021-02-05,989181,98,32,Tirol
2021-02-05,1055337,221,38,Steiermark
2021-02-05,1430280,131,27,Oberösterreich
2021-02-05,2302093,300,59,Niederösterreich
2021-02-05,474728,80,8,Kärnten
2021-02-05,413852,31,6,Burgenland
2021-02-05,552424,100,17,Salzburg
2021-02-06,996222,93,28,Tirol
2021-02-06,10100523,1289,300,Alle
2021-02-06,2204295,306,108,Wien
2021-02-06,573233,26,5,Vorarlberg
2021-02-06,1073627,227,42,Steiermark
2021-02-06,481869,78,8,Kärnten
2021-02-06,1475659,116,30,Oberösterreich
2021-02-06,2312275,314,58,Niederösterreich
2021-02-06,562367,99,15,Salzburg
2021-02-06,420976,30,6,Burgenland
2021-02-07,2232384,311,102,Wien
2021-02-07,579703,24,5,Vorarlberg
2021-02-07,1014160,98,26,Tirol
2021-02-07,1092245,227,40,Steiermark
2021-02-07,10313170,1275,285,Alle
2021-02-07,1507402,119,29,Oberösterreich
2021-02-07,2410584,292,56,Niederösterreich
2021-02-07,482299,75,7,Kärnten
2021-02-07,427284,32,6,Burgenland
2021-02-07,567109,97,14,Salzburg
2021-02-08,10442158,1299,281,Alle
2021-02-08,2267092,311,100,Wien
2021-02-08,583606,26,3,Vorarlberg
2021-02-08,1026903,96,27,Tirol
2021-02-08,1111689,233,42,Steiermark
2021-02-08,567720,97,15,Salzburg
2021-02-08,2433779,298,54,Niederösterreich
2021-02-08,485878,73,8,Kärnten
2021-02-08,432914,34,5,Burgenland
2021-02-08,1532577,131,27,Oberösterreich
2021-02-09,1045442,94,26,Tirol
2021-02-09,2311180,323,103,Wien
2021-02-09,594613,29,2,Vorarlberg
2021-02-09,1220651,250,40,Steiermark
2021-02-09,10752769,1318,279,Alle
2021-02-09,1568838,126,28,Oberösterreich
2021-02-09,436790,28,5,Burgenland
2021-02-09,594275,95,13,Salzburg
2021-02-09,2479223,296,54,Niederösterreich
2021-02-09,501757,77,8,Kärnten
2021-02-10,10973970,1262,265,Alle
2021-02-10,2360705,316,90,Wien
2021-02-10,608080,22,4,Vorarlberg
2021-02-10,1251594,233,38,Steiermark
2021-02-10,1059325,81,25,Tirol
2021-02-10,1601073,124,27,Oberösterreich
2021-02-10,2530636,285,56,Niederösterreich
2021-02-10,508471,76,8,Kärnten
2021-02-10,445042,41,5,Burgenland
2021-02-10,609044,84,12,Salzburg
2021-02-11,11205451,1212,265,Alle
2021-02-11,2417196,303,94,Wien
2021-02-11,621458,20,5,Vorarlberg
2021-02-11,1071314,63,21,Tirol
2021-02-11,1285524,220,39,Steiermark
2021-02-11,622985,86,13,Salzburg
2021-02-11,2588795,283,55,Niederösterreich
2021-02-11,525407,77,9,Kärnten
2021-02-11,455925,38,6,Burgenland
2021-02-11,1616847,122,23,Oberösterreich
2021-02-12,11409166,1151,263,Alle
2021-02-12,2471777,270,94,Wien
2021-02-12,635707,21,6,Vorarlberg
2021-02-12,1087800,67,21,Tirol
2021-02-12,1312825,211,38,Steiermark
2021-02-12,636924,80,14,Salzburg
2021-02-12,2630551,275,57,Niederösterreich
2021-02-12,525887,74,7,Kärnten
2021-02-12,463144,33,6,Burgenland
2021-02-12,1644551,120,20,Oberösterreich
2021-02-13,647797,16,7,Vorarlberg
2021-02-13,11623487,1062,267,Alle
2021-02-13,2519013,259,101,Wien
2021-02-13,1099796,62,22,Tirol
2021-02-13,1342383,189,39,Steiermark
2021-02-13,651739,67,12,Salzburg
2021-02-13,1670229,109,16,Oberösterreich
2021-02-13,2691395,253,57,Niederösterreich
2021-02-13,526652,72,7,Kärnten
2021-02-13,474483,35,6,Burgenland
2021-02-14,2548229,250,87,Wien
2021-02-14,654913,17,9,Vorarlberg
2021-02-14,1110482,65,20,Tirol
2021-02-14,1362472,186,35,Steiermark
2021-02-14,11763032,1056,255,Alle
2021-02-14,1688699,113,16,Oberösterreich
2021-02-14,2731420,246,61,Niederösterreich
2021-02-14,526883,75,8,Kärnten
2021-02-14,483285,32,7,Burgenland
2021-02-14,656649,72,12,Salzburg
2021-02-15,11920050,1104,258,Alle
2021-02-15,2576722,254,91,Wien
2021-02-15,659500,21,8,Vorarlberg
2021-02-15,1158699,71,20,Tirol
2021-02-15,1382947,201,34,Steiermark
2021-02-15,657125,68,11,Salzburg
2021-02-15,2752463,263,58,Niederösterreich
2021-02-15,528675,76,7,Kärnten
2021-02-15,493043,39,8,Burgenland
2021-02-15,1710876,111,21,Oberösterreich
2021-02-16,1422320,174,33,Steiermark
2021-02-16,2618247,276,89,Wien
2021-02-16,1174300,67,22,Tirol
2021-02-16,682096,72,13,Salzburg
2021-02-16,12211250,1089,264,Alle
2021-02-16,2804645,273,60,Niederösterreich
2021-02-16,1762713,101,21,Oberösterreich
2021-02-16,501092,36,10,Burgenland
2021-02-16,672935,20,9,Vorarlberg
2021-02-16,572902,70,7,Kärnten
2021-02-17,511962,39,8,Burgenland
2021-02-17,583485,76,7,Kärnten
2021-02-17,2845953,267,60,Niederösterreich
2021-02-17,1788681,106,17,Oberösterreich
2021-02-17,694455,71,10,Salzburg
2021-02-17,1452094,168,33,Steiermark
2021-02-17,1187069,62,23,Tirol
2021-02-17,687574,16,12,Vorarlberg
2021-02-17,2666336,264,92,Wien
2021-02-17,12417609,1069,262,Alle
2021-02-18,706887,71,9,Salzburg
2021-02-18,12691956,1027,264,Alle
2021-02-18,2730621,253,90,Wien
2021-02-18,700937,19,12,Vorarlberg
2021-02-18,1217425,60,25,Tirol
2021-02-18,2912869,259,60,Niederösterreich
2021-02-18,1837652,105,15,Oberösterreich
2021-02-18,584327,73,7,Kärnten
2021-02-18,521527,37,10,Burgenland
2021-02-18,1479711,150,36,Steiermark
2021-02-19,12892721,1030,261,Alle
2021-02-19,526789,34,9,Burgenland
2021-02-19,585103,72,7,Kärnten
2021-02-19,2961418,252,63,Niederösterreich
2021-02-19,1863979,106,12,Oberösterreich
2021-02-19,719438,69,9,Salzburg
2021-02-19,1507916,164,40,Steiermark
2021-02-19,1229255,59,23,Tirol
2021-02-19,715276,18,13,Vorarlberg
2021-02-19,2783547,256,85,Wien
2021-02-20,2833002,256,86,Wien
2021-02-20,13128809,999,261,Alle
2021-02-20,1244878,51,23,Tirol
2021-02-20,1538472,149,41,Steiermark
2021-02-20,727951,20,12,Vorarlberg
2021-02-20,1891184,98,12,Oberösterreich
2021-02-20,3016465,249,62,Niederösterreich
2021-02-20,734166,68,9,Salzburg
2021-02-20,585710,71,7,Kärnten
2021-02-20,556981,37,9,Burgenland
2021-02-21,13327784,1018,254,Alle
2021-02-21,2860894,262,87,Wien
2021-02-21,734720,20,12,Vorarlberg
2021-02-21,1318983,59,22,Tirol
2021-02-21,1563516,154,43,Steiermark
2021-02-21,739539,68,5,Salzburg
2021-02-21,1907173,101,12,Oberösterreich
2021-02-21,3055616,250,57,Niederösterreich
2021-02-21,586173,67,7,Kärnten
2021-02-21,561170,37,9,Burgenland
2021-02-22,13420960,1085,252,Alle
2021-02-22,2884696,274,81,Wien
2021-02-22,735753,24,11,Vorarlberg
2021-02-22,1332740,62,20,Tirol
2021-02-22,1564782,174,41,Steiermark
2021-02-22,740101,71,6,Salzburg
2021-02-22,1929664,105,14,Oberösterreich
2021-02-22,3078655,260,61,Niederösterreich
2021-02-22,587921,74,9,Kärnten
2021-02-22,566648,41,9,Burgenland
2021-02-23,13679356,1077,273,Alle
2021-02-23,2937797,280,91,Wien
2021-02-23,755433,22,9,Vorarlberg
2021-02-23,1347581,68,19,Tirol
2021-02-23,1607716,170,44,Steiermark
2021-02-23,1970950,95,16,Oberösterreich
2021-02-23,3133817,268,68,Niederösterreich
2021-02-23,588669,76,9,Kärnten
2021-02-23,573179,33,11,Burgenland
2021-02-23,764214,65,6,Salzburg
2021-02-24,1360402,65,18,Tirol
2021-02-24,2986542,281,75,Wien
2021-02-24,770279,22,11,Vorarlberg
2021-02-24,13940675,1064,255,Alle
2021-02-24,1638030,170,43,Steiermark
2021-02-24,3183275,252,68,Niederösterreich
2021-02-24,2001831,97,14,Oberösterreich
2021-02-24,644560,79,10,Kärnten
2021-02-24,579324,39,9,Burgenland
2021-02-24,776432,59,7,Salzburg
2021-02-25,14209576,1041,248,Alle
2021-02-25,3033592,266,69,Wien
2021-02-25,784679,26,9,Vorarlberg
2021-02-25,1376175,62,19,Tirol
2021-02-25,1666366,169,38,Steiermark
2021-02-25,2052333,97,14,Oberösterreich
2021-02-25,3238808,244,69,Niederösterreich
2021-02-25,671597,78,11,Kärnten
2021-02-25,597476,41,8,Burgenland
2021-02-25,788550,58,11,Salzburg
2021-02-26,14432826,1018,260,Alle
2021-02-26,3085297,257,74,Wien
2021-02-26,799209,22,9,Vorarlberg
2021-02-26,1389051,59,20,Tirol
2021-02-26,1694570,172,37,Steiermark
2021-02-26,2092538,97,16,Oberösterreich
2021-02-26,3288812,245,71,Niederösterreich
2021-02-26,672595,75,12,Kärnten
2021-02-26,609615,42,9,Burgenland
2021-02-26,801139,49,12,Salzburg
2021-02-27,14751767,988,260,Alle
2021-02-27,626516,34,9,Burgenland
2021-02-27,673383,73,12,Kärnten
2021-02-27,3348005,253,73,Niederösterreich
2021-02-27,2121412,85,17,Oberösterreich
2021-02-27,816538,56,13,Salzburg
2021-02-27,1728795,158,36,Steiermark
2021-02-27,1490318,58,19,Tirol
2021-02-27,812756,21,7,Vorarlberg
2021-02-27,3134044,250,74,Wien
2021-02-28,1506506,60,21,Tirol
2021-02-28,1756692,165,35,Steiermark
2021-02-28,3164015,261,86,Wien
2021-02-28,820454,23,7,Vorarlberg
2021-02-28,14907781,1022,283,Alle
2021-02-28,822663,56,15,Salzburg
2021-02-28,3391018,261,79,Niederösterreich
2021-02-28,632199,33,10,Burgenland
2021-02-28,2140416,90,16,Oberösterreich
2021-02-28,673818,73,14,Kärnten
2021-03-01,638575,36,10,Burgenland
2021-03-01,675557,81,15,Kärnten
2021-03-01,3400756,267,82,Niederösterreich
2021-03-01,2162517,100,20,Oberösterreich
2021-03-01,823353,58,15,Salzburg
2021-03-01,1758065,168,39,Steiermark
2021-03-01,1521757,63,24,Tirol
2021-03-01,825612,22,6,Vorarlberg
2021-03-01,3197153,278,85,Wien
2021-03-01,15003345,1073,296,Alle
2021-03-02,15358139,1124,301,Alle
2021-03-02,3264872,292,93,Wien
2021-03-02,842170,22,5,Vorarlberg
2021-03-02,1801508,165,40,Steiermark
2021-03-02,1539898,59,24,Tirol
2021-03-02,2241062,114,16,Oberösterreich
2021-03-02,3471229,303,78,Niederösterreich
2021-03-02,704089,75,16,Kärnten
2021-03-02,645941,41,13,Burgenland
2021-03-02,847370,53,16,Salzburg
2021-03-03,15602870,1097,313,Alle
2021-03-03,3316131,290,100,Wien
2021-03-03,855489,23,6,Vorarlberg
2021-03-03,1552380,54,24,Tirol
2021-03-03,1852502,165,36,Steiermark
2021-03-03,859248,56,15,Salzburg
2021-03-03,3525810,290,81,Niederösterreich
2021-03-03,708065,78,17,Kärnten
2021-03-03,656824,38,13,Burgenland
2021-03-03,2276421,103,21,Oberösterreich
2021-03-04,868793,24,4,Vorarlberg
2021-03-04,15864120,1142,302,Alle
2021-03-04,3367370,317,90,Wien
2021-03-04,1899187,160,38,Steiermark
2021-03-04,1569811,67,22,Tirol
2021-03-04,2332134,97,21,Oberösterreich
2021-03-04,665306,46,13,Burgenland
2021-03-04,709254,79,16,Kärnten
2021-03-04,871522,60,14,Salzburg
2021-03-04,3580743,292,84,Niederösterreich
2021-03-05,677110,40,14,Burgenland
2021-03-05,710375,89,15,Kärnten
2021-03-05,3631722,273,89,Niederösterreich
2021-03-05,2368282,96,24,Oberösterreich
2021-03-05,914767,68,13,Salzburg
2021-03-05,1929023,176,36,Steiermark
2021-03-05,1587729,64,23,Tirol
2021-03-05,882629,23,4,Vorarlberg
2021-03-05,3421978,285,107,Wien
2021-03-05,16123615,1114,325,Alle
2021-03-06,931315,71,11,Salzburg
2021-03-06,16374288,1138,316,Alle
2021-03-06,3471274,285,107,Wien
2021-03-06,896689,22,4,Vorarlberg
2021-03-06,1604167,60,22,Tirol
2021-03-06,3693241,281,87,Niederösterreich
2021-03-06,2407310,112,23,Oberösterreich
2021-03-06,711306,81,15,Kärnten
2021-03-06,692887,46,13,Burgenland
2021-03-06,1966099,180,34,Steiermark
2021-03-07,16533132,1155,317,Alle
2021-03-07,694733,54,12,Burgenland
2021-03-07,711909,82,16,Kärnten
2021-03-07,3738592,271,84,Niederösterreich
2021-03-07,2428659,115,21,Oberösterreich
2021-03-07,939879,76,14,Salzburg
2021-03-07,1993544,185,36,Steiermark
2021-03-07,1619308,64,21,Tirol
2021-03-07,904537,23,4,Vorarlberg
2021-03-07,3501971,285,109,Wien
2021-03-08,3529309,304,118,Wien
2021-03-08,713785,80,17,Kärnten
2021-03-08,911122,24,4,Vorarlberg
2021-03-08,16655212,1226,333,Alle
2021-03-08,1633325,71,22,Tirol
2021-03-08,705722,60,11,Burgenland
2021-03-08,947009,79,14,Salzburg
2021-03-08,2452634,124,24,Oberösterreich
2021-03-08,3765805,280,85,Niederösterreich
2021-03-08,1996501,204,38,Steiermark
2021-03-09,17051119,1287,329,Alle
2021-03-09,3607954,319,126,Wien
2021-03-09,926254,21,4,Vorarlberg
2021-03-09,1645194,68,19,Tirol
2021-03-09,2066437,212,34,Steiermark
2021-03-09,982741,90,13,Salzburg
2021-03-09,2517626,120,26,Oberösterreich
2021-03-09,3824765,312,82,Niederösterreich
2021-03-09,763750,84,15,Kärnten
2021-03-09,716398,61,10,Burgenland
2021-03-10,17329303,1273,324,Alle
2021-03-10,3660447,323,120,Wien
2021-03-10,940650,15,4,Vorarlberg
2021-03-10,1656543,65,21,Tirol
2021-03-10,2117895,207,39,Steiermark
2021-03-10,2560979,127,25,Oberösterreich
2021-03-10,3885068,304,75,Niederösterreich
2021-03-10,780153,81,15,Kärnten
2021-03-10,725692,64,12,Burgenland
2021-03-10,1001876,87,13,Salzburg
2021-03-11,1023271,83,17,Salzburg
2021-03-11,735955,58,15,Burgenland
2021-03-11,780828,76,15,Kärnten
2021-03-11,3930268,313,76,Niederösterreich
2021-03-11,2617695,124,28,Oberösterreich
2021-03-11,2145853,191,42,Steiermark
2021-03-11,1669705,68,24,Tirol
2021-03-11,953849,13,4,Vorarlberg
2021-03-11,3691533,316,121,Wien
2021-03-11,17548957,1242,342,Alle
2021-03-12,968333,12,4,Vorarlberg
2021-03-12,1762040,72,25,Tirol
2021-03-12,17906847,1269,346,Alle
2021-03-12,3768674,325,120,Wien
2021-03-12,2174570,197,38,Steiermark
2021-03-12,745729,59,15,Burgenland
2021-03-12,2658827,131,30,Oberösterreich
2021-03-12,4004202,317,79,Niederösterreich
2021-03-12,782016,75,17,Kärnten
2021-03-12,1042456,81,18,Salzburg
2021-03-13,18178608,1285,356,Alle
2021-03-13,3807817,343,128,Wien
2021-03-13,982335,13,4,Vorarlberg
2021-03-13,1780612,76,25,Tirol
2021-03-13,2215308,195,36,Steiermark
2021-03-13,2699892,138,34,Oberösterreich
2021-03-13,4079284,303,82,Niederösterreich
2021-03-13,783011,74,16,Kärnten
2021-03-13,765111,59,15,Burgenland
2021-03-13,1065238,84,16,Salzburg
2021-03-14,1794959,82,23,Tirol
2021-03-14,18346043,1322,352,Alle
2021-03-14,3833275,352,126,Wien
2021-03-14,990424,13,2,Vorarlberg
2021-03-14,2243171,213,33,Steiermark
2021-03-14,772126,56,16,Burgenland
2021-03-14,2722516,149,35,Oberösterreich
2021-03-14,4130698,293,87,Niederösterreich
2021-03-14,783426,80,16,Kärnten
2021-03-14,1075448,84,14,Salzburg
2021-03-15,2247450,223,36,Steiermark
2021-03-15,3869837,380,134,Wien
2021-03-15,998950,13,2,Vorarlberg
2021-03-15,1811508,85,24,Tirol
2021-03-15,18485146,1406,373,Alle
2021-03-15,1077012,77,17,Salzburg
2021-03-15,4167187,315,85,Niederösterreich
2021-03-15,785396,85,16,Kärnten
2021-03-15,778154,61,18,Burgenland
2021-03-15,2749652,167,41,Oberösterreich
2021-03-16,3914427,395,143,Wien
2021-03-16,1015789,10,3,Vorarlberg
2021-03-16,1826809,84,22,Tirol
2021-03-16,2345419,225,45,Steiermark
2021-03-16,18840867,1438,395,Alle
2021-03-16,2819376,171,43,Oberösterreich
2021-03-16,4239419,342,86,Niederösterreich
2021-03-16,786786,88,17,Kärnten
2021-03-16,790271,54,18,Burgenland
2021-03-16,1102571,69,18,Salzburg
2021-03-17,19277527,1449,396,Alle
2021-03-17,3957995,420,144,Wien
2021-03-17,1033799,12,3,Vorarlberg
2021-03-17,1937323,82,26,Tirol
2021-03-17,2396525,223,40,Steiermark
2021-03-17,1122193,71,14,Salzburg
2021-03-17,4307909,341,89,Niederösterreich
2021-03-17,870998,88,15,Kärnten
2021-03-17,799358,52,19,Burgenland
2021-03-17,2851427,160,46,Oberösterreich
2021-03-18,1953024,89,24,Tirol
2021-03-18,4002957,409,137,Wien
2021-03-18,1064740,13,4,Vorarlberg
2021-03-18,2426106,235,42,Steiermark
2021-03-18,19576110,1451,388,Alle
2021-03-18,2927953,164,46,Oberösterreich
2021-03-18,809593,52,18,Burgenland
2021-03-18,1142497,74,16,Salzburg
2021-03-18,4377441,331,85,Niederösterreich
2021-03-18,871799,84,16,Kärnten
2021-03-19,19845558,1462,400,Alle
2021-03-19,4049950,406,143,Wien
2021-03-19,1098690,15,3,Vorarlberg
2021-03-19,2459841,253,45,Steiermark
2021-03-19,1969077,92,23,Tirol
2021-03-19,2958465,158,50,Oberösterreich
2021-03-19,4452446,337,82,Niederösterreich
2021-03-19,872716,73,18,Kärnten
2021-03-19,823041,52,16,Burgenland
2021-03-19,1161332,76,20,Salzburg
2021-03-20,20123592,1438,393,Alle
2021-03-20,4090443,390,138,Wien
2021-03-20,1141970,16,2,Vorarlberg
2021-03-20,1986242,86,23,Tirol
2021-03-20,2493346,246,45,Steiermark
2021-03-20,1184231,79,20,Salzburg
2021-03-20,4526483,335,80,Niederösterreich
2021-03-20,873766,73,18,Kärnten
2021-03-20,835606,49,15,Burgenland
2021-03-20,2991505,164,52,Oberösterreich
2021-03-21,20316556,1495,416,Alle
2021-03-21,4119141,426,152,Wien
2021-03-21,1182027,17,2,Vorarlberg
2021-03-21,1990374,87,24,Tirol
2021-03-21,2519857,258,48,Steiermark
2021-03-21,1194163,85,21,Salzburg
2021-03-21,4579366,327,80,Niederösterreich
2021-03-21,874442,70,19,Kärnten
2021-03-21,842503,49,16,Burgenland
2021-03-21,3014683,176,54,Oberösterreich
2021-03-22,2019901,94,23,Tirol
2021-03-22,4149666,452,165,Wien
2021-03-22,1205686,17,2,Vorarlberg
2021-03-22,2521739,276,51,Steiermark
2021-03-22,20476485,1573,436,Alle
2021-03-22,3040358,193,57,Oberösterreich
2021-03-22,849033,51,16,Burgenland
2021-03-22,1195805,85,19,Salzburg
2021-03-22,4617906,331,84,Niederösterreich
2021-03-22,876391,74,19,Kärnten
2021-03-23,861558,55,16,Burgenland
2021-03-23,929695,73,17,Kärnten
2021-03-23,4694800,343,85,Niederösterreich
2021-03-23,3088116,190,57,Oberösterreich
2021-03-23,1232030,97,18,Salzburg
2021-03-23,2572266,275,50,Steiermark
2021-03-23,2036946,95,25,Tirol
2021-03-23,1234614,18,2,Vorarlberg
2021-03-23,4196267,468,168,Wien
2021-03-23,20846292,1614,438,Alle
2021-03-24,21147134,1635,450,Alle
2021-03-24,4240176,463,176,Wien
2021-03-24,1273158,19,1,Vorarlberg
2021-03-24,2625970,269,48,Steiermark
2021-03-24,2053643,92,25,Tirol
2021-03-24,3129752,209,54,Oberösterreich
2021-03-24,872896,58,18,Burgenland
2021-03-24,1252911,98,21,Salzburg
2021-03-24,4767494,352,91,Niederösterreich
2021-03-24,931134,75,16,Kärnten
2021-03-25,21565462,1641,455,Alle
2021-03-25,4284829,444,167,Wien
2021-03-25,1313899,21,1,Vorarlberg
2021-03-25,2657562,261,54,Steiermark
2021-03-25,2178261,109,25,Tirol
2021-03-25,3184428,211,56,Oberösterreich
