date,state,population,cases,recovered,dead
2020-10-04,Wien,1920949,17440,12444,298
2020-10-04,Vorarlberg,399237,1880,1517,31
2020-10-04,Tirol,760105,5843,4971,134
2020-10-04,Steiermark,1247077,3439,2782,181
2020-10-04,Salzburg,560710,2069,1672,48
2020-10-04,Niederösterreich,1690879,6864,5332,144
2020-10-04,Kärnten,562089,884,681,15
2020-10-04,Burgenland,296010,874,641,11
2020-10-04,Oberösterreich,1495608,6598,5438,79
2020-10-05,Österreich,8932664,46818,36061,950
2020-10-05,Wien,1920949,17858,12649,300
2020-10-05,Vorarlberg,399237,1909,1544,31
2020-10-05,Tirol,760105,5917,5023,134
2020-10-05,Steiermark,1247077,3471,2836,184
2020-10-05,Oberösterreich,1495608,6721,5513,79
2020-10-05,Burgenland,296010,919,656,11
2020-10-05,Salzburg,560710,2113,1698,49
2020-10-05,Niederösterreich,1690879,7010,5447,147
2020-10-05,Kärnten,562089,900,695,15
2020-10-06,Österreich,8932664,47894,36725,962
2020-10-06,Wien,1920949,18299,12964,305
2020-10-06,Vorarlberg,399237,1950,1567,31
2020-10-06,Steiermark,1247077,3531,2863,186
2020-10-06,Tirol,760105,6048,5083,136
2020-10-06,Oberösterreich,1495608,6855,5608,80
2020-10-06,Niederösterreich,1690879,7195,5548,149
2020-10-06,Kärnten,562089,918,708,15
2020-10-06,Burgenland,296010,941,663,11
2020-10-06,Salzburg,560710,2157,1721,49
2020-10-07,Österreich,8932664,49168,37449,970
2020-10-07,Wien,1920949,18922,13364,310
2020-10-07,Vorarlberg,399237,1989,1589,31
2020-10-07,Tirol,760105,6140,5126,136
2020-10-07,Steiermark,1247077,3598,2903,186
2020-10-07,Salzburg,560710,2211,1740,49
2020-10-07,Niederösterreich,1690879,7389,5634,151
2020-10-07,Kärnten,562089,947,733,15
2020-10-07,Burgenland,296010,969,685,11
2020-10-07,Oberösterreich,1495608,7003,5675,81
2020-10-08,Österreich,8932664,50277,38168,980
2020-10-08,Wien,1920949,19282,13629,314
2020-10-08,Vorarlberg,399237,2036,1606,31
2020-10-08,Tirol,760105,6252,5218,136
2020-10-08,Steiermark,1247077,3680,2944,186
2020-10-08,Salzburg,560710,2295,1776,49
2020-10-08,Niederösterreich,1690879,7593,5781,156
2020-10-08,Kärnten,562089,971,743,15
2020-10-08,Burgenland,296010,991,699,11
2020-10-08,Oberösterreich,1495608,7177,5772,82
2020-10-09,Österreich,8932664,51537,38940,989
2020-10-09,Wien,1920949,19744,13908,318
2020-10-09,Vorarlberg,399237,2097,1642,32
2020-10-09,Steiermark,1247077,3757,3002,187
2020-10-09,Tirol,760105,6358,5264,136
2020-10-09,Oberösterreich,1495608,7356,5920,82
2020-10-09,Burgenland,296010,1031,717,12
2020-10-09,Salzburg,560710,2402,1821,49
2020-10-09,Niederösterreich,1690879,7776,5905,158
2020-10-09,Kärnten,562089,1016,761,15
2020-10-10,Burgenland,296010,1061,742,12
2020-10-10,Kärnten,562089,1058,782,15
2020-10-10,Niederösterreich,1690879,7878,6025,159
2020-10-10,Oberösterreich,1495608,7534,6016,82
2020-10-10,Salzburg,560710,2442,1853,49
2020-10-10,Steiermark,1247077,3845,3021,188
2020-10-10,Tirol,760105,6481,5344,137
2020-10-10,Vorarlberg,399237,2164,1676,33
2020-10-10,Wien,1920949,20088,14170,322
2020-10-10,Österreich,8932664,52551,39629,997
2020-10-11,Österreich,8932664,53383,40217,1010
2020-10-11,Wien,1920949,20329,14392,326
2020-10-11,Vorarlberg,399237,2230,1715,34
2020-10-11,Tirol,760105,6600,5437,138
2020-10-11,Steiermark,1247077,3878,3045,190
2020-10-11,Oberösterreich,1495608,7669,6087,83
2020-10-11,Niederösterreich,1690879,8029,6123,162
2020-10-11,Kärnten,562089,1089,790,15
2020-10-11,Burgenland,296010,1065,758,12
2020-10-11,Salzburg,560710,2494,1870,50
2020-10-12,Österreich,8932664,54524,41064,1020
2020-10-12,Wien,1920949,20652,14731,330
2020-10-12,Vorarlberg,399237,2287,1761,34
2020-10-12,Tirol,760105,6755,5524,138
2020-10-12,Steiermark,1247077,3986,3099,194
2020-10-12,Salzburg,560710,2633,1907,50
2020-10-12,Niederösterreich,1690879,8185,6254,162
2020-10-12,Kärnten,562089,1123,798,15
2020-10-12,Burgenland,296010,1116,782,13
2020-10-12,Oberösterreich,1495608,7787,6208,84
2020-10-13,Österreich,8932664,55845,41846,1027
2020-10-13,Wien,1920949,21068,15010,336
2020-10-13,Vorarlberg,399237,2308,1799,34
2020-10-13,Steiermark,1247077,4096,3154,195
2020-10-13,Tirol,760105,6960,5595,138
2020-10-13,Oberösterreich,1495608,8007,6317,84
2020-10-13,Burgenland,296010,1142,802,13
2020-10-13,Salzburg,560710,2728,1942,50
2020-10-13,Niederösterreich,1690879,8364,6406,162
2020-10-13,Kärnten,562089,1172,821,15
2020-10-14,Burgenland,296010,1174,820,13
2020-10-14,Kärnten,562089,1211,842,15
2020-10-14,Niederösterreich,1690879,8557,6558,164
2020-10-14,Oberösterreich,1495608,8226,6427,86
2020-10-14,Salzburg,560710,2831,1990,51
2020-10-14,Steiermark,1247077,4174,3184,195
2020-10-14,Tirol,760105,7169,5734,138
2020-10-14,Vorarlberg,399237,2400,1836,34
2020-10-14,Wien,1920949,21539,15327,339
2020-10-14,Österreich,8932664,57281,42718,1035
2020-10-15,Österreich,8932664,58803,43502,1041
2020-10-15,Wien,1920949,21819,15610,341
2020-10-15,Vorarlberg,399237,2537,1867,34
2020-10-15,Steiermark,1247077,4296,3229,197
2020-10-15,Tirol,760105,7437,5805,139
2020-10-15,Oberösterreich,1495608,8465,6546,87
2020-10-15,Burgenland,296010,1207,850,13
2020-10-15,Salzburg,560710,3050,2034,51
2020-10-15,Niederösterreich,1690879,8746,6702,164
2020-10-15,Kärnten,562089,1246,859,15
2020-10-16,Österreich,8932664,60597,44614,1051
2020-10-16,Wien,1920949,22493,15987,345
2020-10-16,Vorarlberg,399237,2629,1908,34
2020-10-16,Steiermark,1247077,4420,3316,198
2020-10-16,Tirol,760105,7658,5923,140
2020-10-16,Oberösterreich,1495608,8739,6711,89
2020-10-16,Niederösterreich,1690879,8983,6909,166
2020-10-16,Kärnten,562089,1282,884,15
2020-10-16,Burgenland,296010,1251,882,13
2020-10-16,Salzburg,560710,3142,2094,51
2020-10-17,Österreich,8932664,62083,45442,1067
2020-10-17,Wien,1920949,22770,16221,351
2020-10-17,Vorarlberg,399237,2746,1966,35
2020-10-17,Tirol,760105,7822,6021,140
2020-10-17,Steiermark,1247077,4543,3355,203
2020-10-17,Salzburg,560710,3311,2164,53
2020-10-17,Niederösterreich,1690879,9221,7078,168
2020-10-17,Burgenland,296010,1287,905,13
2020-10-17,Oberösterreich,1495608,9042,6828,89
2020-10-17,Kärnten,562089,1341,904,15
2020-10-18,Burgenland,296010,1309,921,13
2020-10-18,Kärnten,562089,1381,926,15
2020-10-18,Niederösterreich,1690879,9404,7187,170
2020-10-18,Oberösterreich,1495608,9230,6901,91
2020-10-18,Salzburg,560710,3444,2217,54
2020-10-18,Steiermark,1247077,4707,3377,203
2020-10-18,Tirol,760105,7919,6125,142
2020-10-18,Vorarlberg,399237,2861,2037,35
2020-10-18,Wien,1920949,23025,16424,353
2020-10-18,Österreich,8932664,63280,46115,1076
2020-10-19,Österreich,8932664,64927,47170,1091
2020-10-19,Wien,1920949,23388,16721,358
2020-10-19,Vorarlberg,399237,2938,2101,35
2020-10-19,Steiermark,1247077,4857,3456,206
2020-10-19,Tirol,760105,8181,6281,143
2020-10-19,Oberösterreich,1495608,9488,7067,94
2020-10-19,Niederösterreich,1690879,9697,7336,170
2020-10-19,Kärnten,562089,1412,951,16
2020-10-19,Burgenland,296010,1351,961,15
2020-10-19,Salzburg,560710,3615,2296,54
2020-10-20,Österreich,8932664,66905,48211,1104
2020-10-20,Wien,1920949,23955,16965,362
2020-10-20,Vorarlberg,399237,3002,2176,35
2020-10-20,Tirol,760105,8435,6406,143
2020-10-20,Steiermark,1247077,5001,3554,209
2020-10-20,Salzburg,560710,3785,2389,54
2020-10-20,Niederösterreich,1690879,10007,7469,174
2020-10-20,Kärnten,562089,1460,993,16
2020-10-20,Burgenland,296010,1390,985,15
2020-10-20,Oberösterreich,1495608,9870,7274,96
2020-10-21,Vorarlberg,399237,3178,2232,35
2020-10-21,Österreich,8932664,69558,49079,1124
2020-10-21,Wien,1920949,24628,17099,369
2020-10-21,Tirol,760105,8706,6566,144
2020-10-21,Steiermark,1247077,5277,3654,212
2020-10-21,Salzburg,560710,4056,2483,55
2020-10-21,Oberösterreich,1495608,10391,7392,99
2020-10-21,Niederösterreich,1690879,10357,7594,177
2020-10-21,Kärnten,562089,1526,1042,17
2020-10-21,Burgenland,296010,1439,1017,16
2020-10-22,Österreich,8932664,72790,50096,1143
2020-10-22,Wien,1920949,25394,17200,374
2020-10-22,Vorarlberg,399237,3349,2298,35
2020-10-22,Tirol,760105,9208,6758,144
2020-10-22,Steiermark,1247077,5617,3751,217
2020-10-22,Salzburg,560710,4345,2630,56
2020-10-22,Oberösterreich,1495608,10934,7578,102
2020-10-22,Niederösterreich,1690879,10787,7783,181
2020-10-22,Kärnten,562089,1637,1054,17
2020-10-22,Burgenland,296010,1519,1044,17
2020-10-23,Österreich,8932664,76133,51312,1163
2020-10-23,Wien,1920949,26192,17359,381
2020-10-23,Vorarlberg,399237,3605,2394,36
2020-10-23,Tirol,760105,9640,6983,147
2020-10-23,Salzburg,560710,4611,2743,57
2020-10-23,Niederösterreich,1690879,11205,7996,183
2020-10-23,Oberösterreich,1495608,11649,7797,103
2020-10-23,Kärnten,562089,1704,1094,18
2020-10-23,Burgenland,296010,1590,1088,18
2020-10-23,Steiermark,1247077,5937,3858,220
2020-10-24,Österreich,8932664,79104,52342,1180
2020-10-24,Burgenland,296010,1693,1136,18
2020-10-24,Kärnten,562089,1768,1118,18
2020-10-24,Niederösterreich,1690879,11669,8170,186
2020-10-24,Oberösterreich,1495608,12242,7975,106
2020-10-24,Salzburg,560710,4783,2903,58
2020-10-24,Steiermark,1247077,6293,3919,224
2020-10-24,Tirol,760105,9918,7227,150
2020-10-24,Vorarlberg,399237,3847,2473,36
2020-10-24,Wien,1920949,26891,17421,384
2020-10-25,Tirol,760105,10238,7437,152
2020-10-25,Steiermark,1247077,6528,3964,226
2020-10-25,Wien,1920949,27348,17493,391
2020-10-25,Vorarlberg,399237,3943,2590,40
2020-10-25,Österreich,8932664,81576,53293,1202
2020-10-25,Salzburg,560710,5092,3009,58
2020-10-25,Niederösterreich,1690879,12040,8371,188
2020-10-25,Burgenland,296010,1744,1155,18
2020-10-25,Oberösterreich,1495608,12828,8133,110
2020-10-25,Kärnten,562089,1815,1141,19
2020-10-26,Burgenland,296010,1920,1181,21
2020-10-26,Kärnten,562089,1910,1177,20
2020-10-26,Niederösterreich,1690879,12464,8584,191
2020-10-26,Oberösterreich,1495608,13258,8294,115
2020-10-26,Salzburg,560710,5225,3161,58
2020-10-26,Steiermark,1247077,6875,4046,231
2020-10-26,Tirol,760105,10605,7608,152
2020-10-26,Vorarlberg,399237,4123,2690,40
2020-10-26,Wien,1920949,27977,17626,400
2020-10-26,Österreich,8932664,84357,54367,1228
2020-10-27,Tirol,760105,11142,7809,154
2020-10-27,Österreich,8932664,88730,55833,1259
2020-10-27,Wien,1920949,29152,17920,410
2020-10-27,Vorarlberg,399237,4391,2801,41
2020-10-27,Steiermark,1247077,7231,4204,237
2020-10-27,Oberösterreich,1495608,14138,8596,119
2020-10-27,Niederösterreich,1690879,13116,8740,196
2020-10-27,Kärnten,562089,2027,1220,22
2020-10-27,Burgenland,296010,2052,1216,21
2020-10-27,Salzburg,560710,5481,3327,59
2020-10-28,Salzburg,560710,5773,3464,62
2020-10-28,Burgenland,296010,2197,1259,22
2020-10-28,Kärnten,562089,2222,1265,26
2020-10-28,Niederösterreich,1690879,13769,8973,201
2020-10-28,Oberösterreich,1495608,15113,8885,123
2020-10-28,Steiermark,1247077,7748,4350,248
2020-10-28,Tirol,760105,11724,8038,156
2020-10-28,Vorarlberg,399237,4561,2893,42
2020-10-28,Wien,1920949,30090,18564,414
2020-10-28,Österreich,8932664,93197,57691,1294
2020-10-29,Tirol,760105,12283,8350,160
2020-10-29,Steiermark,1247077,8432,4480,256
2020-10-29,Wien,1920949,30840,18951,420
2020-10-29,Vorarlberg,399237,4901,3014,43
2020-10-29,Österreich,8932664,98245,59526,1337
2020-10-29,Salzburg,560710,6183,3651,63
2020-10-29,Niederösterreich,1690879,14545,9272,212
2020-10-29,Burgenland,296010,2341,1293,24
2020-10-29,Oberösterreich,1495608,16296,9208,130
2020-10-29,Kärnten,562089,2424,1307,29
2020-10-30,Burgenland,296010,2481,1348,27
2020-10-30,Kärnten,562089,2639,1387,31
2020-10-30,Niederösterreich,1690879,15346,9631,217
2020-10-30,Oberösterreich,1495608,17434,9700,138
2020-10-30,Salzburg,560710,6509,3900,63
2020-10-30,Tirol,760105,13011,8676,164
2020-10-30,Vorarlberg,399237,5324,3177,44
2020-10-30,Wien,1920949,32077,19426,429
2020-10-30,Österreich,8932664,103960,61944,1377
2020-10-30,Steiermark,1247077,9139,4699,264
2020-10-31,Österreich,8932664,108749,64032,1430
2020-10-31,Steiermark,1247077,9767,4833,272
2020-10-31,Wien,1920949,33027,19787,435
2020-10-31,Vorarlberg,399237,5599,3338,49
2020-10-31,Tirol,760105,13455,9134,172
2020-10-31,Salzburg,560710,6860,4146,64
2020-10-31,Niederösterreich,1690879,15961,9892,228
2020-10-31,Kärnten,562089,2871,1448,34
2020-10-31,Burgenland,296010,2695,1399,30
2020-10-31,Oberösterreich,1495608,18514,10055,146
2020-11-01,Österreich,8932664,113225,65914,1463
2020-11-01,Wien,1920949,33783,20046,444
2020-11-01,Vorarlberg,399237,5988,3530,50
2020-11-01,Tirol,760105,13916,9433,174
2020-11-01,Steiermark,1247077,10229,4994,276
2020-11-01,Salzburg,560710,7271,4349,65
2020-11-01,Niederösterreich,1690879,16734,10210,232
2020-11-01,Kärnten,562089,2955,1520,35
2020-11-01,Burgenland,296010,2825,1457,31
2020-11-01,Oberösterreich,1495608,19524,10375,156
2020-11-02,Tirol,760105,14711,9824,177
2020-11-02,Österreich,8932664,118415,68348,1504
2020-11-02,Wien,1920949,34815,20411,455
2020-11-02,Steiermark,1247077,10650,5270,282
2020-11-02,Vorarlberg,399237,6282,3721,55
2020-11-02,Oberösterreich,1495608,20622,10903,162
2020-11-02,Niederösterreich,1690879,17599,10567,237
2020-11-02,Salzburg,560710,7524,4568,65
2020-11-02,Kärnten,562089,3177,1572,38
2020-11-02,Burgenland,296010,3035,1512,33
2020-11-03,Wien,1920949,35740,20815,466
2020-11-03,Vorarlberg,399237,6715,3949,57
2020-11-03,Tirol,760105,15507,10174,182
2020-11-03,Steiermark,1247077,11528,5502,293
2020-11-03,Österreich,8932664,124778,70931,1559
2020-11-03,Oberösterreich,1495608,22195,11518,174
2020-11-03,Niederösterreich,1690879,18458,10938,246
2020-11-03,Kärnten,562089,3427,1638,41
2020-11-03,Burgenland,296010,3247,1592,34
2020-11-03,Salzburg,560710,7961,4805,66
2020-11-04,Österreich,8932664,131889,73818,1623
2020-11-04,Wien,1920949,37017,21289,477
2020-11-04,Vorarlberg,399237,7223,4159,60
2020-11-04,Tirol,760105,16332,10585,189
2020-11-04,Steiermark,1247077,12328,5781,308
2020-11-04,Salzburg,560710,8449,5070,68
2020-11-04,Niederösterreich,1690879,19397,11409,254
2020-11-04,Kärnten,562089,3964,1769,45
2020-11-04,Burgenland,296010,3440,1666,34
2020-11-04,Oberösterreich,1495608,23739,12090,188
2020-11-05,Tirol,760105,17102,11095,194
2020-11-05,Wien,1920949,37887,21588,485
2020-11-05,Vorarlberg,399237,7603,4416,60
2020-11-05,Steiermark,1247077,13424,6165,321
2020-11-05,Österreich,8932664,138841,76766,1682
2020-11-05,Oberösterreich,1495608,25404,12716,198
2020-11-05,Burgenland,296010,3639,1774,35
2020-11-05,Salzburg,560710,9155,5327,73
2020-11-05,Niederösterreich,1690879,20356,11821,266
2020-11-05,Kärnten,562089,4271,1864,50
2020-11-06,Österreich,8932664,146931,80772,1730
2020-11-06,Wien,1920949,38894,22255,493
2020-11-06,Vorarlberg,399237,8084,4718,65
2020-11-06,Steiermark,1247077,14446,6598,330
2020-11-06,Tirol,760105,18106,11569,200
2020-11-06,Oberösterreich,1495608,27660,13681,205
2020-11-06,Niederösterreich,1690879,21492,12428,275
2020-11-06,Kärnten,562089,4638,2040,53
2020-11-06,Burgenland,296010,3814,1891,36
2020-11-06,Salzburg,560710,9797,5592,73
2020-11-07,Österreich,8932664,152255,84374,1805
2020-11-07,Wien,1920949,39339,22559,500
2020-11-07,Vorarlberg,399237,8492,5042,67
2020-11-07,Tirol,760105,18624,12149,211
2020-11-07,Steiermark,1247077,15233,6858,341
2020-11-07,Salzburg,560710,10106,5926,76
2020-11-07,Niederösterreich,1690879,22399,12991,287
2020-11-07,Kärnten,562089,4829,2217,59
2020-11-07,Burgenland,296010,4062,1991,38
2020-11-07,Oberösterreich,1495608,29171,14641,226
2020-11-08,Österreich,8932664,157999,87755,1860
2020-11-08,Wien,1920949,40017,22837,505
2020-11-08,Vorarlberg,399237,8858,5417,72
2020-11-08,Tirol,760105,19366,12706,213
2020-11-08,Steiermark,1247077,15957,7212,348
2020-11-08,Salzburg,560710,10513,6237,77
2020-11-08,Niederösterreich,1690879,23246,13518,297
2020-11-08,Kärnten,562089,4986,2340,63
2020-11-08,Burgenland,296010,4261,2121,47
2020-11-08,Oberösterreich,1495608,30795,15367,238
2020-11-09,Tirol,760105,20189,13321,220
2020-11-09,Wien,1920949,41145,23204,514
2020-11-09,Vorarlberg,399237,9274,5772,75
2020-11-09,Steiermark,1247077,16696,7738,364
2020-11-09,Österreich,8932664,164245,91968,1941
2020-11-09,Oberösterreich,1495608,32057,16392,262
2020-11-09,Burgenland,296010,4571,2282,48
2020-11-09,Salzburg,560710,10824,6600,82
2020-11-09,Niederösterreich,1690879,24261,14122,306
2020-11-09,Kärnten,562089,5228,2537,70
2020-11-10,Burgenland,296010,4755,2443,50
2020-11-10,Kärnten,562089,5666,2672,75
2020-11-10,Niederösterreich,1690879,25222,14765,319
2020-11-10,Oberösterreich,1495608,33871,17541,275
2020-11-10,Salzburg,560710,11101,6959,84
2020-11-10,Steiermark,1247077,17565,8271,382
2020-11-10,Tirol,760105,21180,13794,225
2020-11-10,Vorarlberg,399237,9814,6137,77
2020-11-10,Wien,1920949,42506,23793,525
2020-11-10,Österreich,8932664,171680,96375,2012
2020-11-11,Österreich,8932664,180852,101149,2101
2020-11-11,Wien,1920949,44421,24462,538
2020-11-11,Vorarlberg,399237,10175,6404,80
2020-11-11,Steiermark,1247077,18607,8786,396
2020-11-11,Tirol,760105,22187,14345,236
2020-11-11,Oberösterreich,1495608,35876,18777,295
2020-11-11,Burgenland,296010,4890,2649,52
2020-11-11,Salzburg,560710,11880,7386,92
2020-11-11,Niederösterreich,1690879,26304,15493,329
2020-11-11,Kärnten,562089,6512,2847,83
2020-11-12,Österreich,8932664,189108,106437,2202
2020-11-12,Wien,1920949,45781,25233,555
2020-11-12,Vorarlberg,399237,10980,6815,83
2020-11-12,Steiermark,1247077,19539,9419,414
2020-11-12,Tirol,760105,22867,15026,251
2020-11-12,Oberösterreich,1495608,37662,20113,312
2020-11-12,Niederösterreich,1690879,27134,16154,343
2020-11-12,Kärnten,562089,7353,3098,92
2020-11-12,Burgenland,296010,5111,2835,56
2020-11-12,Salzburg,560710,12681,7744,96
2020-11-13,Österreich,8932664,196123,112805,2301
2020-11-13,Wien,1920949,46877,26024,570
2020-11-13,Vorarlberg,399237,11336,7314,89
2020-11-13,Tirol,760105,23633,15716,262
2020-11-13,Steiermark,1247077,20504,10089,438
2020-11-13,Salzburg,560710,13162,8312,99
2020-11-13,Niederösterreich,1690879,28079,17144,355
2020-11-13,Burgenland,296010,5222,3021,60
2020-11-13,Oberösterreich,1495608,39341,21842,329
2020-11-13,Kärnten,562089,7969,3343,99
2020-11-14,Burgenland,296010,5484,3206,62
2020-11-14,Kärnten,562089,8347,3591,105
2020-11-14,Niederösterreich,1690879,28960,18074,368
2020-11-14,Oberösterreich,1495608,40358,23569,357
2020-11-14,Salzburg,560710,13410,8779,105
2020-11-14,Tirol,760105,24170,16429,271
2020-11-14,Vorarlberg,399237,11696,7781,91
2020-11-14,Wien,1920949,47722,26735,586
2020-11-14,Österreich,8932664,201218,118919,2398
2020-11-14,Steiermark,1247077,21071,10755,453
2020-11-15,Österreich,8932664,205831,124277,2482
2020-11-15,Steiermark,1247077,21504,11157,466
2020-11-15,Wien,1920949,48149,27194,595
2020-11-15,Vorarlberg,399237,11950,8217,95
2020-11-15,Tirol,760105,24771,17300,283
2020-11-15,Salzburg,560710,14056,9257,108
2020-11-15,Niederösterreich,1690879,29933,18840,378
2020-11-15,Kärnten,562089,8534,3878,122
2020-11-15,Burgenland,296010,5617,3334,64
2020-11-15,Oberösterreich,1495608,41317,25100,371
2020-11-16,Österreich,8932664,211904,130493,2584
2020-11-16,Wien,1920949,48974,27822,615
2020-11-16,Vorarlberg,399237,12250,8629,98
2020-11-16,Tirol,760105,25597,17947,290
2020-11-16,Steiermark,1247077,22062,12010,495
2020-11-16,Salzburg,560710,14698,9798,117
2020-11-16,Niederösterreich,1690879,30851,19798,388
2020-11-16,Kärnten,562089,9067,4211,125
2020-11-16,Burgenland,296010,5717,3568,67
2020-11-16,Oberösterreich,1495608,42688,26710,389
2020-11-17,Tirol,760105,26364,18593,303
2020-11-17,Wien,1920949,50213,28987,627
2020-11-17,Vorarlberg,399237,12550,9023,101
2020-11-17,Steiermark,1247077,23128,12826,514
2020-11-17,Österreich,8932664,219424,136912,2689
2020-11-17,Oberösterreich,1495608,44338,28233,418
2020-11-17,Burgenland,296010,5930,3801,74
2020-11-17,Salzburg,560710,15344,10319,124
2020-11-17,Niederösterreich,1690879,31882,20627,399
2020-11-17,Kärnten,562089,9675,4503,129
2020-11-18,Burgenland,296010,6121,4012,79
2020-11-18,Kärnten,562089,10159,4729,137
2020-11-18,Niederösterreich,1690879,32636,21518,411
2020-11-18,Oberösterreich,1495608,46029,29564,440
2020-11-18,Salzburg,560710,15860,10731,127
2020-11-18,Steiermark,1247077,23744,13726,532
2020-11-18,Tirol,760105,27046,19315,311
2020-11-18,Vorarlberg,399237,13016,9405,105
2020-11-18,Wien,1920949,51247,29944,642
2020-11-18,Österreich,8932664,225858,142944,2784
2020-11-19,Österreich,8932664,232461,149114,2901
2020-11-19,Wien,1920949,52403,30687,657
2020-11-19,Vorarlberg,399237,13341,9798,111
2020-11-19,Tirol,760105,27845,20043,324
2020-11-19,Steiermark,1247077,24669,14504,552
2020-11-19,Oberösterreich,1495608,47481,31302,464
2020-11-19,Niederösterreich,1690879,33569,22364,429
2020-11-19,Kärnten,562089,10633,5071,146
2020-11-19,Burgenland,296010,6211,4180,84
