date,tests,cases,normal_beds,ICU_beds,deceased,recovered,temp_avg,temp_min,temp_max,day,dow
2022-09-18,480.0,25901.0,94.0,14.0,1.0,410.0,12.400000000000002,5.65,19.65,927,Sunday
2022-09-19,1062.0,26830.0,98.0,12.0,2.0,2540.0,13.25,9.62,20.85,928,Monday
2022-09-20,741.0,27397.0,102.0,9.0,3.0,1865.0,11.56,4.92,20.12,929,Tuesday
2022-09-21,952.0,27732.0,93.0,12.0,0.0,2072.0,10.18,5.290000000000001,18.000000000000004,930,Wednesday
2022-09-22,676.0,28072.0,100.0,14.0,1.0,1629.0,9.29,3.1699999999999995,18.21,931,Thursday
2022-09-23,908.0,28172.0,92.0,15.0,0.0,2083.0,10.93,3.28,19.33,932,Friday
2022-09-24,361.0,28290.0,86.0,17.0,1.0,642.0,14.11,5.44,19.45,933,Saturday
2022-09-25,516.0,28449.0,93.0,15.0,2.0,610.0,13.91,12.4,16.57,934,Sunday
2022-09-26,1086.0,28862.0,98.0,16.0,2.0,3518.0,14.0,12.22,18.14,935,Monday
2022-09-27,861.0,29067.0,103.0,19.0,1.0,2543.0,12.38,10.709999999999996,16.959999999999997,936,Tuesday
2022-09-28,1041.0,29269.0,112.0,18.0,1.0,2420.0,12.74,7.44,16.119999999999997,937,Wednesday
2022-09-29,821.0,29387.0,109.0,23.0,4.0,2204.0,12.41,10.88,15.420000000000002,938,Thursday
2022-09-30,900.0,29573.0,109.0,22.0,2.0,2371.0,14.51,10.91,18.71,939,Friday
2022-10-01,345.0,29721.0,121.0,20.0,3.0,777.0,15.35,12.85,20.77,940,Saturday
2022-10-02,504.0,29881.0,120.0,23.0,1.0,606.0,14.59,8.53,21.26,941,Sunday
2022-10-03,1107.0,30431.0,123.0,26.0,0.0,3471.0,13.47,9.57,21.8,942,Monday
2022-10-04,785.0,30887.0,114.0,29.0,1.0,2430.0,12.11,5.42,20.07,943,Tuesday
2022-10-05,1019.0,31065.0,112.0,31.0,2.0,2405.0,13.53,6.419999999999999,21.35,944,Wednesday
2022-10-06,798.0,31299.0,114.0,26.0,3.0,1968.0,14.490000000000004,8.41,22.65,945,Thursday
2022-10-07,871.0,31548.0,117.0,28.0,1.0,2181.0,14.570000000000002,8.77,22.51,946,Friday
2022-10-08,375.0,31599.0,118.0,25.0,3.0,762.0,14.19,8.91,21.33,947,Saturday
2022-10-09,531.0,31585.0,122.0,25.0,0.0,765.0,13.84,9.96,18.79,948,Sunday
2022-10-10,1094.0,31329.0,130.0,25.0,6.0,3929.0,13.26,9.72,19.55,949,Monday
2022-10-11,845.0,30854.0,136.0,24.0,3.0,2747.0,14.02,7.93,21.309999999999995,950,Tuesday
2022-10-12,931.0,30400.0,129.0,27.0,2.0,2625.0,12.54,7.63,19.89,951,Wednesday
2022-10-13,720.0,29895.0,128.0,26.0,1.0,2324.0,12.16,7.210000000000001,19.44,952,Thursday
2022-10-14,765.0,29219.0,114.0,20.0,0.0,2559.0,12.44,7.52,19.73,953,Friday
2022-10-15,323.0,28872.0,111.0,25.0,1.0,923.0,12.48,7.689999999999999,18.24,954,Saturday
2022-10-16,445.0,28682.0,110.0,26.0,3.0,763.0,13.38,7.909999999999999,22.25,955,Sunday
2022-10-17,1035.0,27457.0,113.0,26.0,3.0,4019.0,13.62,8.02,22.53,956,Monday
2022-10-18,727.0,26326.0,108.0,25.0,3.0,2882.0,13.48,7.619999999999999,22.3,957,Tuesday
2022-10-19,999.0,25429.0,102.0,23.0,6.0,2585.0,13.65,8.31,21.04,958,Wednesday
2022-10-20,677.0,24580.0,112.0,22.0,1.0,2200.0,12.45,9.95,17.96,959,Thursday
2022-10-21,817.0,23484.0,97.0,22.0,3.0,2431.0,14.21,7.669999999999999,18.62,960,Friday
2022-10-22,302.0,23095.0,96.0,20.0,2.0,811.0,14.71,12.2,18.88,961,Saturday
2022-10-23,426.0,22779.0,100.0,20.0,2.0,754.0,15.19,9.7,20.24,962,Sunday
2022-10-24,997.0,21185.0,99.0,20.0,3.0,3675.0,17.339999999999996,12.619999999999996,22.379999999999995,963,Monday
2022-10-25,793.0,20392.0,108.0,18.0,1.0,2273.0,13.889999999999995,11.070000000000002,19.74,964,Tuesday
2022-10-26,958.0,19466.0,98.0,19.0,1.0,2171.0,13.920000000000002,9.23,20.14,965,Wednesday
2022-10-27,708.0,18638.0,106.0,18.0,1.0,1815.0,13.66,9.56,21.24,966,Thursday
2022-10-28,820.0,17731.0,101.0,19.0,4.0,1881.0,12.7,8.2,20.01,967,Friday
2022-10-29,345.0,17473.0,91.0,18.0,3.0,577.0,12.99,8.58,19.37,968,Saturday
2022-10-30,491.0,17241.0,78.0,15.0,2.0,574.0,12.86,8.129999999999999,21.41,969,Sunday
2022-10-31,455.0,14852.0,72.0,15.0,2.0,2797.0,12.6,7.24,21.42,970,Monday
2022-11-01,571.0,13403.0,75.0,17.0,0.0,1756.0,13.779999999999998,7.110000000000001,22.5,971,Tuesday
2022-11-02,933.0,13207.0,78.0,16.0,1.0,1688.0,14.039999999999996,9.12,20.22,972,Wednesday
2022-11-03,807.0,12831.0,80.0,15.0,1.0,1353.0,13.51,11.209999999999996,18.07,973,Thursday
2022-11-04,694.0,12340.0,84.0,16.0,1.0,1336.0,11.72,9.29,15.36,974,Friday
2022-11-05,347.0,12186.0,70.0,17.0,1.0,422.0,8.64,6.000000000000001,13.47,975,Saturday
2022-11-06,417.0,12007.0,80.0,17.0,2.0,436.0,8.219999999999999,3.85,13.13,976,Sunday
2022-11-07,901.0,11096.0,76.0,18.0,5.0,2079.0,8.299999999999999,4.3500000000000005,16.37,977,Monday
2022-11-08,694.0,10418.0,69.0,16.0,3.0,1478.0,7.92,1.8,16.2,978,Tuesday
2022-11-09,750.0,9865.0,60.0,16.0,3.0,1243.0,11.09,4.48,16.2,979,Wednesday
2022-11-10,620.0,9433.0,59.0,19.0,3.0,991.0,9.94,7.609999999999999,13.1,980,Thursday
2022-11-11,683.0,9137.0,50.0,19.0,0.0,976.0,8.010000000000002,5.090000000000001,13.41,981,Friday
2022-11-12,314.0,9008.0,55.0,18.0,1.0,321.0,9.21,4.07,13.99,982,Saturday
2022-11-13,391.0,8920.0,59.0,20.0,0.0,342.0,9.15,5.34,12.840000000000003,983,Sunday
2022-11-14,830.0,9733.0,60.0,23.0,2.0,407.0,9.13,7.229999999999999,11.31,984,Monday
2022-11-15,640.0,10352.0,61.0,20.0,1.0,308.0,9.38,7.0200000000000005,13.48,985,Tuesday
2022-11-16,771.0,9760.0,64.0,19.0,0.0,1491.0,9.13,7.0,11.179999999999998,986,Wednesday
2022-11-17,656.0,9599.0,60.0,20.0,2.0,977.0,9.01,6.070000000000001,12.3,987,Thursday
2022-11-18,654.0,9696.0,62.0,21.0,1.0,844.0,7.45,5.499999999999999,10.54,988,Friday
2022-11-19,275.0,9733.0,63.0,20.0,2.0,268.0,4.99,2.64,7.880000000000001,989,Saturday
2022-11-20,359.0,9765.0,64.0,19.0,2.0,260.0,3.5900000000000007,1.48,7.210000000000001,990,Sunday
2022-11-21,876.0,10176.0,63.0,19.0,2.0,1167.0,,,,991,Monday
2022-11-22,659.0,10555.0,55.0,18.0,4.0,801.0,,,,992,Tuesday
2022-11-23,749.0,10990.0,62.0,17.0,2.0,686.0,,,,993,Wednesday
2022-11-24,579.0,11452.0,58.0,18.0,7.0,555.0,,,,994,Thursday
2022-11-25,,,67.0,18.0,4.0,,,,,995,Friday
